conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,coordinates,latitude,longitude
1.79e+18,Sun May 05 13:27:52 +0000 2024,0,Semua Pihak Diminta Legowo Menerima Hasil Pemilu 2024 Ketegangan Alihkan ke Upaya Konstruktif https://t.co/zw51embmWH,1.79e+18,https://pbs.twimg.com/media/GM0Y3swaEAASX3B.jpg,,in,,0,0,0,https://x.com/karisa_lestari/status/1787111975358804009,1.75e+18,karisa_lestari,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.79e+18,Sun May 26 14:30:15 +0000 2024,0,Ketua DPP PDI Perjuangan (PDIP) Puan Maharani menyampaikan catatan rekomendasi hasil Rapat Kerja Nasional (Rakernas) V PDIP. Dalam catatan tersebut Puan menegaskan pihaknya menilai Pemilu 2024 merupakan pesta demokrasi terburuk sepanjang sejarah. Puan menjelaskan buruknya https://t.co/VmVzN1JQ44,1.79e+18,https://pbs.twimg.com/ext_tw_video_thumb/1794737723179450368/pu/img/d7HziTsRLwUL7GNZ.jpg,,in,,2,2,0,https://x.com/inilahdotcom/status/1794737819891736677,46693036.0,inilahdotcom,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.8e+18,Thu May 30 02:13:27 +0000 2024,0,Mari terima hasil pemilu 2024 Dengan aman dan damai https://t.co/X5y0uMrR24,1.8e+18,https://pbs.twimg.com/media/GOyuQWpakAAd7_u.jpg,,in,,0,0,0,https://x.com/Nykaa_77/status/1796001950577930723,1448431290.0,Nykaa_77,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.76e+18,Thu Feb 22 14:42:45 +0000 2024,13276,Kemarin saya menerima surat ucapan selamat dari Presiden Turki @RTErdogan mengenai hasil sementara Pemilu 2024 yang diberikan langsung oleh Duta Besar Turki @tkucukcan. Saya ingin menyampaikan rasa terima kasih yang mendalam atas dukungan dan persahabatan antara kedua negara https://t.co/XXRY8eE4Se,1.76e+18,https://pbs.twimg.com/media/GG8t7zab0AE37a_.jpg,,in,Indonesia,100,940,1100,https://x.com/prabowo/status/1760676504550449200,40580714.0,prabowo,"(-2.4833826, 117.8902853)",-2.4833826,117.8902853
1.79e+18,Tue May 21 23:26:26 +0000 2024,0,Mari terima hasil pemilu 2024 Dengan aman dan damai https://t.co/6ZKxo8GHBv,1.79e+18,https://pbs.twimg.com/media/GOI7TmubYAAa1Cx.jpg,,in,,0,0,0,https://x.com/Nykaa_77/status/1793060815802950085,1448431290.0,Nykaa_77,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.8e+18,Thu May 30 02:14:09 +0000 2024,0,Mari terima hasil pemilu 2024 Dengan aman dan damai https://t.co/et1CAHJJet,1.8e+18,https://pbs.twimg.com/media/GOyuakJawAA1NfF.jpg,,in,,0,0,0,https://x.com/Nykaa_77/status/1796002126411264055,1448431290.0,Nykaa_77,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.79e+18,Sun May 05 05:12:08 +0000 2024,0,smw Pihak Diminta Legowo Menerima Hasil Pemilu 2024 Ketegangan Alihkan ke Upaya Konstruktif https://t.co/HjFFPVWx4a,1.79e+18,https://pbs.twimg.com/media/GMynaDZa0AANIpQ.jpg,,in,,0,0,0,https://x.com/DinarOlivi1/status/1786987221310218475,1.71e+18,DinarOlivi1,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.79e+18,Mon May 06 13:51:59 +0000 2024,2,Legowo Terima Hasil Pemilu 2024 Ketegangan Harus Dialihkan ke Upaya Konstruktif. Innalillahi Mahalini Ryan Mokondo Juara 1 Eko Patrio Ricis https://t.co/qSDZtZS6jk,1.79e+18,https://pbs.twimg.com/media/GM5n9SfagAAhs3X.jpg,,in,,0,0,1,https://x.com/CasGoreeng/status/1787480434139660371,1.72e+18,CasGoreeng,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.79e+18,Sun May 05 13:26:52 +0000 2024,0,smua Pihak Diminta Legowo Menerima Hasil Pemilu 2024 Ketegangan Alihkan ke Upaya Konstruktif https://t.co/1qNVoSpAZp,1.79e+18,https://pbs.twimg.com/media/GM0Yo6kbwAAOX7c.jpg,,in,,0,0,0,https://x.com/AlisaAmalia_5/status/1787111721548792208,1.75e+18,AlisaAmalia_5,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.79e+18,Sun May 05 13:27:54 +0000 2024,0,smw Pihak Diminta Legowo Menerima Hasil Pemilu 2024 Ketegangan Alihkan ke Upaya Konstruktif https://t.co/11suXnAxtj,1.79e+18,https://pbs.twimg.com/media/GM0Y4K9bkAA_MK-.jpg,,in,,0,0,0,https://x.com/IndriAnjani_/status/1787111983583789387,1.75e+18,IndriAnjani_,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.79e+18,Mon May 06 10:14:54 +0000 2024,1,Haii #temanpemilih Berikut kami sampaikan Perolehan Kursi Partai Politik Hasil Pemilu Tahun 2024. #KPUMelayani https://t.co/HTJGKAY7qu,1.79e+18,https://pbs.twimg.com/media/GM42RpJbgAAmj_u.jpg,,in,"Karanganyar, Indonesia",0,0,0,https://x.com/kpu_karanganyar/status/1787425800326971784,3332187014.0,kpu_karanganyar,"(-6.9732645, 110.3332418)",-6.9732645,110.3332418
1.79e+18,Thu May 16 20:34:44 +0000 2024,0,Direktur Rumah Politik Indonesia Pastikan Semua Pihak Menerima Hasil Pemilu 2024 Demi Perdamaian &amp; Persatuan #Rekonsiliasi #FernandoEmas #PDIP https://t.co/dmXecARZ4p,1.79e+18,https://pbs.twimg.com/ext_tw_video_thumb/1791205127333842944/pu/img/5vc9ePIeX2mEsDox.jpg,,in,,0,0,0,https://x.com/koma_id/status/1791205667161702817,1.53e+18,koma_id,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.79e+18,Wed May 22 13:22:41 +0000 2024,1,#TemanPemilih berikut infografis Daftar Calon Terpilih Anggota DPRD Kabupaten Bondowoso Hasil Pemilu Tahun 2024 di masing-masing Daerah Pemilihan (Dapil). Simak selengkapnya di postingan ini yaa.. #pemiluserentak2024 #kpumelayani #kpubondowoso https://t.co/MnKTYKpZC7,1.79e+18,https://pbs.twimg.com/media/GOL6of_a4AAa7W_.jpg,,in,"Bondowoso, Indonesia",0,1,1,https://x.com/KPU_BONDOWOSO/status/1793271265823998393,7.08e+17,KPU_BONDOWOSO,"(-7.9451279, 113.88205897169037)",-7.9451279,113.88205897169037
1.8e+18,Thu May 30 09:02:55 +0000 2024,0,#sedulurkpubanyumas #temanpemilih KPU Kabupaten Banyumas menyelenggarakan Kelas Pemilu yang diikuti oleh Mahasiswa Magang MBKM KPU Kabupaten Banyumas dengan materi Proses Penyelesaian Perkara Perselisihan Hasil Pemilihan Umum Tahun 2024 Kamis (30-05-2024). https://t.co/ovD2psFz1l,1.8e+18,https://pbs.twimg.com/media/GO0L8GPaYAESFEN.jpg,,in,"Purwokerto, Jawa Tengah",0,1,0,https://x.com/KPUBanyumas/status/1796104995579822591,3091621410.0,KPUBanyumas,"(-7.4194647, 109.2218425)",-7.4194647,109.2218425
1.8e+18,Wed May 29 04:23:07 +0000 2024,1,Komisi Pemilihan Umum (KPU) Banyuwangi menetapkan perolehan kursi dan calon legislatif (Caleg) terpilih hasil Pemilu 2024. Baca selengkapnya di https://t.co/TfX9QBdVyS #KabarBanyuwangi #Banyuwangi https://t.co/Vu1FijK660,1.8e+18,https://pbs.twimg.com/media/GOuCVmLacAAHnzR.jpg,,in,"Banyuwangi, Jawa Timur",0,0,0,https://x.com/KabarBanyuwang1/status/1795672191465578554,1.27e+18,KabarBanyuwang1,"(-8.3325711, 114.14157903949865)",-8.3325711,114.14157903949865
1.79e+18,Tue May 07 15:53:00 +0000 2024,5,Hakim Mahkamah Konstitusi beri Apresiasi kepada Bawaslu dan Pihak Terkait dalam sidang Perselisihan Hasil Pemilu 2024 #yuk #sahabatbawaslu kita simak videonya ... #AyoAwasiBersama #KawalHakPilih #BawasluRI #BawasluLampung ---------------------------------- https://t.co/JWWPtIynHp,1.79e+18,https://pbs.twimg.com/ext_tw_video_thumb/1787873162644107264/pu/img/4NYD_Q6-VSAObl_g.jpg,,in,"Bandar Lampung, Lampung",0,0,1,https://x.com/BawasluLampung_/status/1787873274594312238,9.73e+17,BawasluLampung_,"(-5.4460713, 105.2643742)",-5.4460713,105.2643742
1.79e+18,Wed May 15 04:17:47 +0000 2024,78,@ganjarpranowo : Kita Mencari Saksi Sulitnya Minta Ampun Karena Banyak yang Ketakutan Banyak orang takut untuk menjadi saksi sengketa perselisihan hasil Pemilihan Umum (Pemilu) 2024 di Mahkamah Konstitusi (MK). Akibatnya kubu Ganjar mengungkapkan betapa sulitnya mendapatkan https://t.co/sLtfNbkDdL,1.79e+18,https://pbs.twimg.com/ext_tw_video_thumb/1790597305500086272/pu/img/RluEPVc-v9d78UkO.jpg,ganjarpranowo,in,"Central Java, Indonesia",1,3,28,https://x.com/Aryprasetyo85/status/1790597418905706972,435004096.0,Aryprasetyo85,"(-7.3032412, 110.0044145)",-7.3032412,110.0044145
1.79e+18,Mon May 20 10:45:02 +0000 2024,1,Peneliti Perkumpulan untuk Pemilu dan Demokrasi (Perludem) #IhsanMaulana meminta Mahkamah Konstitusi (@officialMKRI) mendalami irisan perkara-perkara sengketa hasil Pemilu Legislatif 2024 yang disidangkan hakim konstitusi #AnwarUsman dengan perkara yang melibatkan https://t.co/MvNfWZ8Xff,1.79e+18,https://pbs.twimg.com/media/GOBDaFOacAAMBmV.jpg,,in,,0,2,0,https://x.com/Metro_TV/status/1792506813163995264,57261519.0,Metro_TV,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.8e+18,Thu May 30 12:19:13 +0000 2024,0,KPU Kota Medan Menggelar Rapat Pleno Terbuka Penetapan 50 Caleg Terpilih Hasil Pemilu Tahun 2024 https://t.co/NGAvf076Qx https://t.co/YbsdcE1Kdx,1.8e+18,https://pbs.twimg.com/media/GO0451ybYAAA8eJ.jpg,,in,"Medan Tuntungan, Indonesia",0,0,0,https://x.com/Goosela_ID/status/1796154394687459591,1.08e+18,Goosela_ID,"(3.51929155, 98.62466248050262)",3.51929155,98.62466248050262
1.79e+18,Sun May 19 06:18:31 +0000 2024,12, Tidak ada celah untuk menunda atau membatalkan pelantikan Prabowo-Gibran karena Pemilu 2024 sudah selesai keputusan MK dan ketetapan KPU atas hasil Pilpres pun sudah jelas Ketua MPR RI Bambang Soesatyo https://t.co/OiR1jZb1F3 #partaigolkar #golkarindonesia #golkarpedia https://t.co/wy4tcRX3TI,1.79e+18,https://pbs.twimg.com/media/GN6821HaYAEwZqE.jpg,,in,Jakarta Capital Region,0,0,48,https://x.com/golkarpedia/status/1792077354552205390,7.22e+17,golkarpedia,"(-6.175247, 106.8270488)",-6.175247,106.8270488
1.79e+18,Mon May 13 05:40:13 +0000 2024,2,Sekjen Partai Gerindra Ahmad Muzani menjelaskan alasan presiden terpilih Prabowo Subianto mengunjungi partai politik lain usai Komisi Pemilihan Umum (KPU) menetapkan hasil Pemilu 2024. Muzani membicarakan pentingnya kebersamaan pemimpin politik dalam membangun bangsa. https://t.co/Wn7rC3qLDD,1.79e+18,https://pbs.twimg.com/media/GNb6hiwb0AAFwMF.jpg,,in,"DKI Jakarta, Indonesia",0,0,2,https://x.com/dekade_08/status/1789893388348899535,1.58e+18,dekade_08,"(-6.175247, 106.8270488)",-6.175247,106.8270488
1.79e+18,Mon May 27 02:43:23 +0000 2024,0,Mari terima hasil Pemilu 2024 https://t.co/WTS0bR6GSt,1.79e+18,https://pbs.twimg.com/media/GOjYVOnboAAI-Jd.jpg,,in,Provinsi Kalimantan Utara,0,0,0,https://x.com/Inocantiksekali/status/1794922319305211961,1.54e+18,Inocantiksekali,"(-6.1614467, 106.8464349)",-6.1614467,106.8464349
1.79e+18,Sun May 26 09:45:10 +0000 2024,155,Momen Puan Maharani tak kuat menahan air matanya saat membacakan poin rekomendasi eksternal hasil Rakernas V PDIP. Puan menangis meminta maaf kepada rakyat Indonesia karena ada kadernya yang melanggar konstitusi pada Pemilu 2024. Terdzolimi https://t.co/5CCuXyqvKJ,1.79e+18,https://pbs.twimg.com/media/GOfvR7JbEAEuyUb.jpg,,in,Indonesia,11,38,41,https://x.com/Jumianto_RK/status/1794666074342052084,9.03e+17,Jumianto_RK,"(-2.4833826, 117.8902853)",-2.4833826,117.8902853
1.79e+18,Mon May 20 02:47:03 +0000 2024,0,#TemanPemilih KPU Kabupaten Enrekang mengikuti Rapat Koordinasi Persiapan Penerimaan Daftar Penduduk Potensial Pemilih Pemilihan (DP4) dan Sinkronisasi DP4 dengan Hasil Pemilu Tahun 2024. https://t.co/KLoP9BFb9a,1.79e+18,https://pbs.twimg.com/media/GN_V95nbIAA_86D.jpg,,in,"Enrekang, Indonesia",0,1,0,https://x.com/KPU_Enrekang/status/1792386526191771707,9.87e+17,KPU_Enrekang,"(-3.5657184, 119.7724109)",-3.5657184,119.7724109
1.79e+18,Wed May 08 02:30:00 +0000 2024,0,Ketua panel 3 persidangan perkara hasil pemilu 2024 Arief Hidayat mempertanyakan salah satu bukti persidangan yaitu hasil C1 dan C salinan dua distrik di Kabupaten Paniai. KPU dan Bawaslu mengaku tidak bisa menghadirkan alat bukti karena dibawa lari. https://t.co/ns6OyEQSsE https://t.co/NrJliwWvOh,1.79e+18,https://pbs.twimg.com/media/GM-N5PZbsAAHs62.jpg,,in,Indonesia,0,0,0,https://x.com/CNNIDdaily/status/1788033582126281073,3306771829.0,CNNIDdaily,"(-2.4833826, 117.8902853)",-2.4833826,117.8902853
1.79e+18,Mon May 13 12:30:00 +0000 2024,2,Kita semua menerima hasil Pemilu 2024 tapi bukan berarti tidak boleh mengkritik ke pemerintahan ke depan. Nonton #VISINEGARAWAN episode Mengawal Kepentingan Nasional selengkapnya di https://t.co/7KCBFWpTBU #visinegarawanmetrotv #pemilu2024 #pilpres2024 https://t.co/xiDJzwWhbO,1.79e+18,https://pbs.twimg.com/ext_tw_video_thumb/1789972934955843584/pu/img/M9gS2Y8hyp3f2I3a.jpg,,in,,0,1,0,https://x.com/Metro_TV/status/1789996515294859541,57261519.0,Metro_TV,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.79e+18,Sun May 05 04:36:10 +0000 2024,0,Berikut Ini 30 Anggota DPRD Kabupaten Karimun Terpilih Hasil Pemilu 2024 https://t.co/UnY9hNVi9a https://t.co/UNqUwd8xUL,1.79e+18,https://pbs.twimg.com/media/GMyfLOqacAAArdP.jpg,,in,,0,0,0,https://x.com/lendootcom/status/1786978170018898228,4427876114.0,lendootcom,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.79e+18,Sun May 05 05:11:54 +0000 2024,0,seemua Pihak Diminta Legowo Menerima Hasil Pemilu 2024 Ketegangan Alihkan ke Upaya Konstruktif https://t.co/D5hN17GCFQ,1.79e+18,https://pbs.twimg.com/media/GMynWcuaYAEqjCU.jpg,,in,,0,0,0,https://x.com/indrilaila8/status/1786987159893016861,1.71e+18,indrilaila8,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.79e+18,Sun May 05 13:22:20 +0000 2024,0,smw Pihak Diminta Legowo Menerima Hasil Pemilu 2024 Ketegangan Alihkan ke Upaya Konstruktif https://t.co/e0MzV9JPmH,1.79e+18,https://pbs.twimg.com/media/GM0XmuHbIAAirkH.jpg,,in,,0,0,0,https://x.com/ranarahmaawt/status/1787110584535957655,1.75e+18,ranarahmaawt,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.79e+18,Sun May 12 02:56:46 +0000 2024,0,BERSATUNYA SELURUH PIHAK PASCA PENETAPAN HASIL PEMILIHAN UMUM (PEMILU) 2024 SANGAT PENTING UNTUK MEMBANGUN BANGSA YANG KUAT DALAM MENGHADAPI BERBAGAI ANCAMAN. https://t.co/QUiA5uYdLy,1.79e+18,https://pbs.twimg.com/media/GNWLjQ5XwAIBhKP.jpg,,in,"Tangerang, Banten",0,0,0,https://x.com/makmur_o/status/1789489867937755496,1.57e+18,makmur_o,"(-6.1761924, 106.6382161)",-6.1761924,106.6382161
1.79e+18,Fri May 10 15:22:17 +0000 2024,112,Lampung Setelah di singgahi kampanye TITI dan @prabowo Emang pemilu 2024 setelah hasil kemenangan CURANG bawa sial seluruh daerah....! Musibah dimana mana Nanti akan ada musibah lebih besar lagi. https://t.co/b8evIr9ieG,1.79e+18,https://pbs.twimg.com/ext_tw_video_thumb/1788952634097020928/pu/img/vDCgrx3DNzaBOQuR.jpg,,in,,3,32,48,https://x.com/H4T14K4LN4L42/status/1788952710408290543,1.13e+18,H4T14K4LN4L42,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.8e+18,Tue May 28 05:06:04 +0000 2024,0,Hasil Penjualan 70 Kg Sabu-Sabu Caleg PKS Sofyan Diduga untuk Pemilu 2024 https://t.co/aOJR4pyz0P #beritajogja #jogja #jogjaistimewa https://t.co/STo5VpiBa5,1.8e+18,https://pbs.twimg.com/media/GOpClfWbQAE4tYE.jpg,,in,"Yogyakarta, Indonesia",0,0,0,https://x.com/Harian_Jogja/status/1795320614938681641,118371948.0,Harian_Jogja,"(-7.9778383999999996, 110.36722565020224)",-7.9778383999999996,110.36722565020224
1.79e+18,Sat May 11 12:25:31 +0000 2024,0,Ketua MPR RI Bambang Soesatyo menegaskan pelantikan presiden dan wakil presiden terpilih hasil Pemilu 2024 sangat sulit untuk dijegal. #prabowo #gibran #mpr #bamsoet #pdip #pilpres2024 #pelantikan #monitorday https://t.co/lVthBZB1Vi,1.79e+18,https://pbs.twimg.com/ext_tw_video_thumb/1789270534162980864/pu/img/HC2IQ-L0P988p2SD.jpg,,in,Indonesia,0,0,0,https://x.com/monitordaycom/status/1789270611216531927,70600007.0,monitordaycom,"(-2.4833826, 117.8902853)",-2.4833826,117.8902853
1.79e+18,Sun May 19 08:05:05 +0000 2024,43,PDI Perjuangan Kabupaten Kudus Raih Kursi Terbanyak di Pemilu 2024. Raih 9 kursi Dari 45 kursi DPRD Kabupaten Kudus. Ketua DPC PDI Perjuangan Kudus Masan mengatakan bahwa hasil Pileg tahun 2024 perolehan kursi PDI Perjuangan di Kudus naik dari 8 kursi menjadi 9 kursi. https://t.co/RsksYhxCka,1.79e+18,https://pbs.twimg.com/media/GN7UrAHawAA52c7.jpg,,in,Indonesia,0,1,4,https://x.com/PDI_Perjuangan/status/1792104172839661950,153407983.0,PDI_Perjuangan,"(-2.4833826, 117.8902853)",-2.4833826,117.8902853
1.79e+18,Tue May 14 01:15:16 +0000 2024,0,#Temanpemilih Ketua KPU Sumsel Bapak Andika Pranata Jaya Anggota Divisi Hukum dan Pengawasan Bapak Nurul Mubarok di Jakarta mengikuti rapat koordinasi persiapan penyelesaian perselisihan hasil Pemilu tahun 2024 di Mahkamah Konstitusi 24-26 Maret 2024. https://t.co/8nAz8pDxrV,1.79e+18,https://pbs.twimg.com/media/GNgHgB6asAAL7oR.jpg,,in,"Sumatera Selatan, Indonesia",0,0,0,https://x.com/kpuprovsumsel/status/1790189102945689730,7.05e+17,kpuprovsumsel,"(-3.1266842, 104.0930554)",-3.1266842,104.0930554
1.8e+18,Mon May 27 14:20:00 +0000 2024,2,WACANA hak angket untuk membongkar dugaan kecurangan Pemilu 2024 menguap begitu saja pascaputusan Mahkamah Konstitusi (MK) terkait sengketa hasil Pilpres 2024. https://t.co/pNfrP0ntpg,1.8e+18,,,in,Jakarta - Indonesia,0,0,1,https://x.com/mediaindonesia/status/1795097627031433475,68930552.0,mediaindonesia,"(-6.175247, 106.8270488)",-6.175247,106.8270488
1.79e+18,Tue May 14 10:17:00 +0000 2024,0,#TemanPemilih Berikut infografis perolehan kursi Partai Politik di DPRD Kota Pontianak hasil Pemilu Tahun 2024. #KPUMelayani #PemiluSerentak2024 https://t.co/VHt6oGzZ5j,1.79e+18,https://pbs.twimg.com/media/GNiDTrdbIAArrc6.jpg,,in,"Pontianak, Kalimantan Barat",0,0,0,https://x.com/KpuPontianak/status/1790325432166109417,1.27e+18,KpuPontianak,"(-0.0226903, 109.3447488)",-0.0226903,109.3447488
1.79e+18,Thu May 23 05:25:06 +0000 2024,0,#TemanPemilih Simak Infografis Daftar Perolehan Kursi dan Calon Terpilih DPRD Kota Kediri Hasil Pemilu 2024 berikut ini ya! Simak terus informasi terbaru dari KPU Kota Kediri! #KPUMelayani #pilkadaserentak2024 https://t.co/mri8agZvQd,1.79e+18,https://pbs.twimg.com/media/GOPW_V9bEAASRca.jpg,,in,Kota Kediri Jawa Timur,0,0,0,https://x.com/kpukedirikota/status/1793513463324840321,7.13e+17,kpukedirikota,"(-7.8111057, 112.0046051)",-7.8111057,112.0046051
1.79e+18,Wed May 08 12:46:27 +0000 2024,0,Gandeng Sebayu FM Bawaslu Kota Tegal Publikasikan Pengawasan Penetapan Hasil Pemilu 2024 dan Sosialisasi Rekrutmen Panwascam Untuk Pemilihan 2024 (07/05/2024) #bawasluri #bawaslujateng #bawaslukotategal #sahabatbawaslu #cegahawasitindak #pilkada2024 #ayoawasibersama https://t.co/dfY8xj1Dcg,1.79e+18,https://pbs.twimg.com/media/GNDr_X5a8AANWCv.jpg,,in,"Kota Tegal, Jawa Tengah",0,0,0,https://x.com/bawaslukottegal/status/1788188717171212589,9.41e+17,bawaslukottegal,"(-6.8670407, 109.10181495350287)",-6.8670407,109.10181495350287
1.8e+18,Tue May 28 01:42:04 +0000 2024,3,17 Poin Hasil Rakernas PDIP ke-5 Puan Maharani: Pemilu 2024 Paling Buruk dalam Sejarah Demokrasi Indonesia https://t.co/sbTbH9zmR7 #TempoNasional,1.8e+18,,,in,Indonesia,0,1,0,https://x.com/tempodotco/status/1795269275441406416,18129942.0,tempodotco,"(-2.4833826, 117.8902853)",-2.4833826,117.8902853
1.79e+18,Tue May 14 11:11:30 +0000 2024,2,Mahkamah Konstitusi Republik Indonesia (MK RI) pada Senin (22/4/2024) menolak gugatan Perselisihan Hasil Pemilihan Umum (PHPU) dari dua pasangan Capres-Cawapres pada Pemilu 2024. https://t.co/ZbEElUPEt0,1.79e+18,https://pbs.twimg.com/media/GNiP8NIboAAM8jP.jpg,,in,Jakarta,0,1,1,https://x.com/HukumOnline/status/1790339146588074029,125297822.0,HukumOnline,"(-6.175247, 106.8270488)",-6.175247,106.8270488
1.76e+18,Mon Feb 26 00:21:25 +0000 2024,16288,SELAMAT PAGI BERKAH TUHAN MENYERTAI KITA. Sy akan melayani dialog sekitar 60 menit dgn netizen melalui Twitter ini. Pemantik materinya begini: Minimal ada 2 jalur resmi utk menyelesaikan kekisruhan pemilu 2024. 1) Jalur hukum melalui MK yg bisa membatalkan hasil pemilu,1.76e+18,,,in,Jakarta,548,2484,3059,https://x.com/mohmahfudmd/status/1761909296315638168,282006208.0,mohmahfudmd,"(-6.175247, 106.8270488)",-6.175247,106.8270488
1.79e+18,Mon May 06 12:14:50 +0000 2024,0,#TemanPemilih KPU Kabupaten Kapuas Hulu melaksanakan Rapat Pleno Terbuka Penetapan Perolehan Kursi dan Calon Terpilih Anggota DPRD Kabupaten Kapuas Hulu Hasil Pemilu Tahun 2024 bertempat di Aula Forum Kerukunan Umat Beragama (FKUB) Kabupaten Kapuas Hulu Kamis (02/05/2024). https://t.co/eh0LiflDah,1.79e+18,https://pbs.twimg.com/media/GM5Rr7YagAAaUZ5.jpg,,in,Putussibau,0,0,0,https://x.com/kpukapuashulu/status/1787455984157528272,1.37e+18,kpukapuashulu,"(0.8710285, 112.9224326)",0.8710285,112.9224326
1.79e+18,Wed May 15 03:08:42 +0000 2024,14,Sumpah jabatan polri diuji untuk mengungkapkan kebenaran hasil pemilu th 2024 ini kesempatan untuk mengembalikan kepercayaan masyarakat terhadap lembaga yg diembanya,1.79e+18,,,in,,1,0,6,https://x.com/JosiTama27213/status/1790580034694242697,1.69e+18,JosiTama27213,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.8e+18,Mon May 27 09:34:18 +0000 2024,0,WACANA hak angket untuk membongkar dugaan kecurangan Pemilu 2024 menguap begitu saja pascaputusan Mahkamah Konstitusi (MK) terkait sengketa hasil Pilpres 2024. https://t.co/pNfrP0mVzI,1.8e+18,,,in,Jakarta - Indonesia,0,0,0,https://x.com/mediaindonesia/status/1795025729505104036,68930552.0,mediaindonesia,"(-6.175247, 106.8270488)",-6.175247,106.8270488
1.76e+18,Thu Feb 15 06:12:24 +0000 2024,20736,Anwar Usman is Back!!! Ayo silahkan gugat hasil pemilu kalau ada kecurangan tenang aja ada Paman saya di MK Putusan Sela PTUN Kabulkan Gugatan Anwar Usman yang Ingin Jadi Ketua MK Lagi https://t.co/eBn6zl3y62,1.76e+18,,,in,,3662,1747,7655,https://x.com/CakKhum/status/1758011356874502538,1.11e+18,CakKhum,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.8e+18,Wed May 29 05:34:07 +0000 2024,0,Hasil Pemilu 2024 Banten dan Persaingan Politik Jelang Pilkada Banten - https://t.co/3g5hGKq5vo https://t.co/19vuNrW0mw *RAC,1.8e+18,,,in,Banten - Indonesia,0,0,0,https://x.com/ratuatutbanten/status/1795690059905339504,577435731.0,ratuatutbanten,"(-6.4453801, 106.1375586)",-6.4453801,106.1375586
1.79e+18,Tue May 07 13:49:06 +0000 2024,0,Survei JJI Pilkada Kukar 2024: Mantan Danrem Dendi Suryadi Unggul Hasil Kinerjanya Dinilai Masyarakat https://t.co/06cY9dhyUq #Pemilu,1.79e+18,,,in,Jakarta,0,1,0,https://x.com/liputan6dotcom/status/1787842094041805113,47596019.0,liputan6dotcom,"(-6.175247, 106.8270488)",-6.175247,106.8270488
1.79e+18,Tue May 21 09:15:36 +0000 2024,0,Ditolaknya semua perkara oleh MK KPU Bandung Barat akan segera menetapkan Caleg terpilih hasil Pemilu 2024. https://t.co/9MzaSc9aEj,1.79e+18,,,in,Jakarta,0,0,0,https://x.com/kompascom/status/1792846695044370922,23343960.0,kompascom,"(-6.175247, 106.8270488)",-6.175247,106.8270488
1.79e+18,Tue May 14 01:12:11 +0000 2024,0,#Repost @kpu_ri #TemanPemilih inilah Hasil Pemilu 2024 secara nasional. Scan barcode ini ya... #KPUMelayani #pemiluserentak2024 https://t.co/Iqiqrt40Sy,1.79e+18,https://pbs.twimg.com/media/GNgGyr-asAEB7ru.jpg,,in,"Sumatera Selatan, Indonesia",0,0,0,https://x.com/kpuprovsumsel/status/1790188326596845728,7.05e+17,kpuprovsumsel,"(-3.1266842, 104.0930554)",-3.1266842,104.0930554
1.79e+18,Mon May 13 08:43:46 +0000 2024,2,aku sangat setuju IKN berharap ada pemerataan pembangunan di seluruh INDONESIA tidak terpusat di JAWA. tapi dengan hasil pemilu 2024 rasa2nya IKN akan jadi situs HAMBALANG #2. sudah nampak keengganan berbagai pihak yang dulu (pura2) mendukung. semoga prediksiku salah...,1.79e+18,,,in,jakarta selatan,0,0,2,https://x.com/cinggaro/status/1789939583674724362,631705596.0,cinggaro,"(-6.28381815, 106.80486325728526)",-6.28381815,106.80486325728526
1.79e+18,Wed May 15 12:09:49 +0000 2024,0,Bawaslu Sumbar Sebut 5 Sengketa Hasil Pemilu 2024 Masih Diproses di MK https://t.co/XEcXoaC60a https://t.co/PrulHEGPiV,1.79e+18,https://pbs.twimg.com/media/GNnm5ZMbwAAw0qH.jpg,,in,"Kota Padang, Sumatera Barat",0,0,0,https://x.com/tvrisumbar/status/1790716211699019948,1.25e+18,tvrisumbar,"(-0.9247587, 100.3632561)",-0.9247587,100.3632561
